
0,[4.31861592 6.25735893]
0,4.318616122988318
1,6.25735860243428
0,0.0
1,0.0
2,0.16412614846957818
3,0.3555122578951039
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.12973228347703566
10,0.0
11,0.025912252088161218
12,0.06557744484861923
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.18773134552476542
20,0.0
21,0.0
22,0.0
23,0.00022844038758375275
24,0.15443427198919715
25,0.0
26,0.0
27,0.0
28,0.0
29,1.051861317731086e-05
30,0.0
31,0.323582112039013
32,0.0
33,0.0
34,1.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.05284163595788061
43,0.0
44,0.0
45,0.0
46,0.3552437753467607
47,0.0
48,0.0
49,0.8248808529139076
50,0.29531349483578784
51,0.0
52,0.0
53,0.0003444509204364412
54,0.0
55,0.0
56,1.0
57,0.0
58,0.002347247253028378
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.017973853448368497
69,0.0
70,0.834608020067385
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.9780777957591027
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.15551333593740346
83,0.7445742426588896
84,0.00013655916203316796
85,0.0
86,0.0
87,0.0
88,0.53423057863762
89,0.0
90,0.0
91,0.8365470190859982
92,0.0
93,0.7992838160846372
94,0.15482750173785378
95,0.0
96,0.0
97,0.07645109333845693
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.8275526976852677
107,0.0
108,1.0
109,0.0
110,0.0
111,1.0
112,0.0
113,0.0
114,4.9013891888962885e-05
115,0.0
116,0.05879953679290045
117,0.0
118,0.9939367301794968
119,0.0
120,0.0
121,0.04830675019629552
122,0.0
123,0.0
124,0.0
125,0.0
126,0.40767060974643843
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.021948045738610488
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.028244300019944105
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,1.2549283267428412e-05
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.8471315143941179
164,1.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.6184534187466694
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.9832501982819916
178,0.0
179,0.0
180,0.0
181,0.0
182,0.7650837506632028
183,0.8365470190859982
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.28159145086576925
192,0.0
193,0.0014151498727677215
194,0.0
195,0.2027969858689817
196,0.0
197,0.039123975817166944
198,0.0
199,0.017491569989047676
200,0.0
